x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
85049.7773988021,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,60169.4386232919,0.96515,245478.67061004782
92781.57534414774,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,67901.23656863754,0.96515,253210.46855539345
100513.3732894934,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,75633.03451398318,0.96515,260942.26650073906
108245.17123483904,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,83364.83245932884,0.96515,268674.0644460847
115976.96918018468,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,91096.63040467448,0.96515,276405.86239143036
123708.76712553033,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,98828.42835002011,0.96515,284137.660336776
131440.56507087598,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,106560.22629536578,0.96515,291869.45828212163
139172.3630162216,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,114292.02424071141,0.96515,299601.25622746727
146904.16096156728,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,122023.82218605708,0.96515,307333.05417281296
154635.9589069129,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,129755.62013140271,0.96515,315064.8521181586
162367.75685225855,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,137487.41807674835,0.96515,322796.65006350423
170099.5547976042,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,145219.216022094,0.96515,330528.44800884987
177831.35274294985,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,152951.01396743965,0.96515,338260.2459541955
185563.1506882955,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,160682.81191278528,0.96515,345992.04389954114
193294.94863364115,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,168414.60985813095,0.96515,353723.8418448868
201026.7465789868,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,176146.40780347658,0.96515,361455.6397902324
208758.54452433242,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,183878.20574882222,0.96515,369187.43773557805
216490.3424696781,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,191610.00369416788,0.96515,376919.2356809237
224222.14041502372,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,199341.80163951352,0.96515,384651.0336262693
231953.93836036936,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,207073.59958485916,0.96515,392382.83157161495
239685.73630571502,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,214805.39753020482,0.96515,400114.6295169606
247417.53425106066,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,222537.19547555046,0.96515,407846.4274623062
255149.3321964063,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,230268.9934208961,0.96515,415578.22540765186
262881.13014175196,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,238000.79136624176,0.96515,423310.0233529975
270612.9280870976,3.718281828459045,67346.9387755102,44000.0,3978.157768309949,12544.758871659214,5085.167000285808,27085.167000285815,245732.5893115874,0.96515,431041.82129834313
-100100.0,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-73768.15510204084,0.9571959999999999,234993.86871241377
-97155.88235294117,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-70824.03745498198,0.9571959999999999,239704.45694770792
-94211.76470588235,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-67879.91980792319,0.9571959999999999,244415.04518300202
-91267.64705882352,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-64935.80216086433,0.9571959999999999,249125.63341829617
-88323.5294117647,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-61991.684513805536,0.9571959999999999,253836.22165359027
-85379.41176470589,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-59047.56686674671,0.9571959999999999,258546.80988888437
-82435.29411764706,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-56103.449219687885,0.9571959999999999,263257.3981241785
-79491.17647058824,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-53159.33157262906,0.9571959999999999,267967.9863594726
-76547.05882352941,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-50215.213925570235,0.9571959999999999,272678.5745947667
-73602.94117647059,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-47271.09627851141,0.9571959999999999,277389.1628300609
-70658.82352941176,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-44326.978631452585,0.9571959999999999,282099.75106535497
-67714.70588235294,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-41382.86098439376,0.9571959999999999,286810.3393006491
-64770.58823529412,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-38438.743337334934,0.9571959999999999,291520.9275359432
-61826.470588235294,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-35494.62569027611,0.9571959999999999,296231.5157712373
-58882.35294117647,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-32550.508043217284,0.9571959999999999,300942.1040065315
-55938.23529411765,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-29606.390396158473,0.9571959999999999,305652.69224182557
-52994.117647058825,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-26662.272749099648,0.9571959999999999,310363.28047711967
-50050.0,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-23718.155102040822,0.9571959999999999,315073.8687124138
-47105.882352941175,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-20774.037454981997,0.9571959999999999,319784.4569477079
-44161.76470588235,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-17829.919807923172,0.9571959999999999,324495.045183002
-41217.64705882353,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-14885.802160864361,0.9571959999999999,329205.6334182961
-38273.529411764706,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-11941.684513805536,0.9571959999999999,333916.22165359027
-35329.41176470588,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-8997.56686674671,0.9571959999999999,338626.80988888437
-32385.29411764706,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-6053.4492196878855,0.9571959999999999,343337.3981241785
-29441.176470588234,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-3109.3315726290602,0.9571959999999999,348047.9863594726
-26497.058823529413,5.908399109318498,69387.75510204081,100000.0,12458.960027081737,39288.19781267252,16139.121762571309,-15860.878237428697,-165.213925570235,0.9571959999999999,352758.5745947667
-23552.941176470587,5.908399109318498,67346.9387755102,92000.0,12197.781258060711,38464.594308089174,15798.698980676858,-10201.301019323146,-2804.4799519808003,0.9575586956521739,357318.1301052464
-20608.823529411766,5.908399109318498,67346.9387755102,92000.0,12197.781258060711,38464.594308089174,15798.698980676858,-10201.301019323146,139.637695078025,0.9575586956521739,361944.9357234937
-17664.70588235294,5.908399109318498,79591.83673469388,100000.0,13733.094582996462,43306.06530433544,17799.84032579198,-4200.159674208015,-1439.9426170468214,0.958166,365963.9928659251
-14720.588235294117,5.908399109318498,79591.83673469388,100000.0,13733.094582996462,43306.06530433544,17799.84032579198,-4200.159674208015,1504.1750300120038,0.958166,369772.076083212
-11776.470588235294,5.908399109318498,83673.4693877551,96000.0,14229.252046965135,44870.65276173664,18446.536474851142,4446.536474851135,-3396.93997599039,0.9588854166666667,374319.69383109146
-8832.35294117647,5.908399109318498,83673.4693877551,96000.0,14229.252046965135,44870.65276173664,18446.536474851142,4446.536474851135,-452.82232893157925,0.9588854166666667,379030.28206638555
-5888.235294117647,5.908399109318498,83673.4693877551,96000.0,14229.252046965135,44870.65276173664,18446.536474851142,4446.536474851135,2491.295318127246,0.9588854166666667,382246.0931108033
-2944.1176470588234,5.908399109318498,93877.55102040817,100000.0,15440.006321588016,48688.656298189475,20024.64460325165,12024.644603251654,-869.2686674669967,0.9595239999999999,385876.2846866875
0.0,5.908399109318498,93877.55102040817,100000.0,15440.006321588016,48688.656298189475,20024.64460325165,12024.644603251654,2074.8489795918285,0.9595239999999999,389341.9635342265
7731.7979453456455,5.908399109318498,89795.91836734694,88000.0,14960.532126677055,47176.67801310094,19399.693578748385,19399.69357874838,2442.2795779987064,0.9602999999999999,397970.3337723948
15463.595890691291,5.908399109318498,89795.91836734694,88000.0,14960.532126677055,47176.67801310094,19399.693578748385,19399.69357874838,10174.077523344342,0.9602999999999999,405702.13171774044
23195.393836036936,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,3996.3938360369357,0.9619166666666666,414239.77586419764
30927.191781382582,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,11728.191781382586,0.9619166666666666,421971.5738095433
38658.98972672823,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,19459.98972672823,0.9619166666666666,429703.37175488897
46390.78767207387,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,27191.78767207387,0.9619166666666666,437435.16970023455
54122.58561741952,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,34923.58561741952,0.9619166666666666,445166.9676455802
61854.383562765164,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,42655.383562765164,0.9619166666666666,452898.7655909258
69586.1815081108,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,50387.18150811081,0.9619166666666666,460630.56353627145
77317.97945345646,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,58118.97945345646,0.9619166666666666,468362.3614816171
85049.7773988021,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,65850.7773988021,0.9619166666666666,476094.1594269627
92781.57534414774,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,73582.57534414774,0.9619166666666666,483825.95737230836
100513.3732894934,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,81314.3732894934,0.9619166666666666,491557.755317654
108245.17123483904,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,89046.17123483904,0.9619166666666666,499289.55326299963
115976.96918018468,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,96777.96918018468,0.9619166666666666,507021.35120834527
123708.76712553033,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,104509.76712553033,0.9619166666666666,514753.1491536909
131440.56507087598,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,112241.56507087598,0.9619166666666666,522484.94709903654
139172.3630162216,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,119973.36301622161,0.9619166666666666,530216.7450443822
146904.16096156728,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,127705.16096156728,0.9619166666666666,537948.5429897278
154635.9589069129,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,135436.9589069129,0.9619166666666666,545680.3409350734
162367.75685225855,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,143168.75685225855,0.9619166666666666,553412.1388804191
170099.5547976042,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,150900.5547976042,0.9619166666666666,561143.9368257647
177831.35274294985,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,158632.35274294985,0.9619166666666666,568875.7347711104
185563.1506882955,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,166364.1506882955,0.9619166666666666,576607.532716456
193294.94863364115,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,174095.94863364115,0.9619166666666666,584339.3306618016
201026.7465789868,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,181827.7465789868,0.9619166666666666,592071.1286071473
208758.54452433242,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,189559.54452433242,0.9619166666666666,599802.9265524929
216490.3424696781,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,197291.3424696781,0.9619166666666666,607534.7244978385
224222.14041502372,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,205023.14041502372,0.9619166666666666,615266.5224431842
231953.93836036936,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,212754.93836036936,0.9619166666666666,622998.3203885298
239685.73630571502,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,220486.73630571502,0.9619166666666666,630730.1183338754
247417.53425106066,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,228218.53425106066,0.9619166666666666,638461.9162792211
255149.3321964063,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,235950.3321964063,0.9619166666666666,646193.7142245667
262881.13014175196,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,243682.13014175196,0.9619166666666666,653925.5121699125
270612.9280870976,5.908399109318498,100000.0,84000.0,16148.03860822781,50921.37174753656,20947.500322315114,34947.500322315114,251413.9280870976,0.9619166666666666,661657.3101152581
-100100.0,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-61639.65714285716,0.956032,755126.6472596469
-97155.88235294117,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-58695.53949579831,0.956032,759837.2354949411
-94211.76470588235,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-55751.42184873951,0.956032,764547.8237302352
-91267.64705882352,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-52807.30420168066,0.956032,769258.4119655293
-88323.5294117647,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-49863.18655462186,0.956032,773969.0002008234
-85379.41176470589,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-46919.068907563036,0.956032,778679.5884361175
-82435.29411764706,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-43974.95126050421,0.956032,783390.1766714116
-79491.17647058824,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-41030.833613445386,0.956032,788100.7649067058
-76547.05882352941,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-38086.71596638656,0.956032,792811.3531419998
-73602.94117647059,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-35142.598319327735,0.956032,797521.941377294
-70658.82352941176,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-32198.48067226891,0.956032,802232.5296125881
-67714.70588235294,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-29254.363025210085,0.956032,806943.1178478822
-64770.58823529412,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-26310.24537815126,0.956032,811653.7060831763
-61826.470588235294,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-23366.127731092434,0.956032,816364.2943184704
-58882.35294117647,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-20422.01008403361,0.956032,821074.8825537646
-55938.23529411765,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-17477.8924369748,0.956032,825785.4707890586
-52994.117647058825,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-14533.774789915973,0.956032,830496.0590243528
-50050.0,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-11589.657142857148,0.956032,835206.6472596469
-47105.882352941175,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-8645.539495798323,0.956032,839917.235494941
-44161.76470588235,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-5701.421848739497,0.956032,844627.8237302351
-41217.64705882353,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,-2757.3042016806867,0.956032,849338.4119655292
-38273.529411764706,9.863091959091031,57142.857142857145,100000.0,37501.81376013529,118258.56043679027,48780.20498053998,4780.204980539973,186.81344537813857,0.956032,853936.9121335965
-35329.41176470588,9.863091959091031,71428.57142857143,100000.0,43936.668218937775,138550.2889858549,57167.45278082002,27167.452780820022,-11018.983193277323,0.95739,858191.5466346763
-32385.29411764706,9.863091959091031,71428.57142857143,100000.0,43936.668218937775,138550.2889858549,57167.45278082002,27167.452780820022,-8074.865546218498,0.95739,862902.1348699704
-29441.176470588234,9.863091959091031,71428.57142857143,100000.0,43936.668218937775,138550.2889858549,57167.45278082002,27167.452780820022,-5130.747899159673,0.95739,867612.7231052645
-26497.058823529413,9.863091959091031,71428.57142857143,100000.0,43936.668218937775,138550.2889858549,57167.45278082002,27167.452780820022,-2186.6302521008474,0.95739,872323.3113405586
-23552.941176470587,9.863091959091031,71428.57142857143,100000.0,43936.668218937775,138550.2889858549,57167.45278082002,27167.452780820022,757.4873949579778,0.95739,876579.407138878
-20608.823529411766,9.863091959091031,81632.6530612245,100000.0,48303.95553822457,152322.13252110587,62859.81477539043,42859.814775390434,-6405.476590636259,0.95836,880296.0697052678
-17664.70588235294,9.863091959091031,81632.6530612245,100000.0,48303.95553822457,152322.13252110587,62859.81477539043,42859.814775390434,-3461.358943577434,0.95836,885006.6579405619
-14720.588235294117,9.863091959091031,81632.6530612245,100000.0,48303.95553822457,152322.13252110587,62859.81477539043,42859.814775390434,-517.2412965186086,0.95836,889717.246175856
-11776.470588235294,9.863091959091031,81632.6530612245,100000.0,48303.95553822457,152322.13252110587,62859.81477539043,42859.814775390434,2426.876350540202,0.95836,892971.708600826
-8832.35294117647,9.863091959091031,91836.73469387754,100000.0,52515.134975292385,165601.70404140494,68348.70433711405,58348.70433711403,-4736.08763505402,0.95933,897544.661025564
-5888.235294117647,9.863091959091031,91836.73469387754,100000.0,52515.134975292385,165601.70404140494,68348.70433711405,58348.70433711403,-1791.969987995195,0.95933,902255.249260858
-2944.1176470588234,9.863091959091031,91836.73469387754,100000.0,52515.134975292385,165601.70404140494,68348.70433711405,58348.70433711403,1152.1476590636303,0.95933,906274.548900714
0.0,9.863091959091031,97959.1836734694,100000.0,54976.34184530173,173362.89615990032,71556.66374609213,67556.66374609212,-1967.9836734693963,0.959912,909489.2464238525
7731.7979453456455,9.863091959091031,100000.0,96000.0,55786.727739011214,175918.3744042683,72612.92808709756,74612.92808709756,-60.00205465435283,0.9605020833333333,919921.0710960015
15463.595890691291,9.863091959091031,100000.0,96000.0,55786.727739011214,175918.3744042683,72612.92808709756,74612.92808709756,7671.795890691283,0.9605020833333333,927688.8702741398
23195.393836036936,9.863091959091031,100000.0,80000.0,55786.727739011214,175918.3744042683,72612.92808709756,90612.92808709756,193.99383603692695,0.9624824999999999,935467.3539838088
30927.191781382582,9.863091959091031,100000.0,80000.0,55786.727739011214,175918.3744042683,72612.92808709756,90612.92808709756,7925.791781382577,0.9624824999999999,943199.1519291544
38658.98972672823,9.863091959091031,100000.0,80000.0,55786.727739011214,175918.3744042683,72612.92808709756,90612.92808709756,15657.58972672822,0.9624824999999999,950930.9498745
46390.78767207387,9.863091959091031,100000.0,80000.0,55786.727739011214,175918.3744042683,72612.92808709756,90612.92808709756,23389.387672073863,0.9624824999999999,958662.7478198458
54122.58561741952,9.863091959091031,100000.0,80000.0,55786.727739011214,175918.3744042683,72612.92808709756,90612.92808709756,31121.185617419513,0.9624824999999999,966394.5457651913
61854.383562765164,9.863091959091031,100000.0,80000.0,55786.727739011214,175918.3744042683,72612.92808709756,90612.92808709756,38852.983562765156,0.9624824999999999,974126.343710537
69586.1815081108,9.863091959091031,97959.1836734694,32000.0,54976.34184530173,173362.89615990032,71556.66374609213,135556.66374609212,2666.9978346414136,0.97,982039.4407456163
77317.97945345646,9.863091959091031,97959.1836734694,32000.0,54976.34184530173,173362.89615990032,71556.66374609213,135556.66374609212,10398.795779987064,0.97,989771.2386909621
85049.7773988021,9.863091959091031,97959.1836734694,32000.0,54976.34184530173,173362.89615990032,71556.66374609213,135556.66374609212,18130.593725332714,0.97,997503.0366363076
92781.57534414774,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,4421.575344147743,0.97,1.0058435596356594e6
100513.3732894934,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,12153.373289493393,0.97,1.013575357581005e6
108245.17123483904,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,19885.171234839043,0.97,1.0213071555263506e6
115976.96918018468,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,27616.96918018468,0.97,1.0290389534716962e6
123708.76712553033,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,35348.76712553033,0.97,1.0367707514170419e6
131440.56507087598,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,43080.56507087598,0.97,1.0445025493623876e6
139172.3630162216,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,50812.363016221614,0.97,1.0522343473077333e6
146904.16096156728,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,58544.16096156728,0.97,1.059966145253079e6
154635.9589069129,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,66275.95890691291,0.97,1.0676979431984245e6
162367.75685225855,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,74007.75685225855,0.97,1.07542974114377e6
170099.5547976042,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,81739.55479760421,0.97,1.0831615390891158e6
177831.35274294985,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,89471.35274294985,0.97,1.0908933370344616e6
185563.1506882955,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,97203.15068829549,0.97,1.0986251349798073e6
193294.94863364115,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,104934.94863364115,0.97,1.106356932925153e6
201026.7465789868,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,112666.74657898679,0.97,1.1140887308704988e6
208758.54452433242,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,120398.54452433242,0.97,1.1218205288158446e6
216490.3424696781,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,128130.34246967809,0.97,1.1295523267611903e6
224222.14041502372,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,135862.14041502372,0.97,1.137284124706536e6
231953.93836036936,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,143593.93836036936,0.97,1.1450159226518818e6
239685.73630571502,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,151325.73630571502,0.97,1.1527477205972276e6
247417.53425106066,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,159057.53425106066,0.97,1.1604795185425733e6
255149.3321964063,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,166789.3321964063,0.97,1.168211316487919e6
262881.13014175196,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,174521.13014175196,0.97,1.1759431144332648e6
270612.9280870976,9.863091959091031,100000.0,12000.0,55786.727739011214,175918.3744042683,72612.92808709756,158612.92808709756,182252.9280870976,0.97,1.1836749123786103e6
